time_s,bag_time_s,reference_time_s,error_m
0.004370212554931641,1781253983.566217,1781253983.5685072,0.12272814569052136
0.014370203018188477,1781253983.576217,1781253983.5685072,0.13621163924423438
0.019370079040527344,1781253983.5812168,1781253983.5685072,0.14218051444303784
0.030369997024536133,1781253983.5922167,1781253983.6017923,0.1374458286573767
0.03437018394470215,1781253983.596217,1781253983.6017923,0.14150572661402155
0.04937005043029785,1781253983.6112168,1781253983.6017923,0.16492334828614066
0.05437016487121582,1781253983.616217,1781253983.6017923,0.17052592151602847
0.06409955024719238,1781253983.6259463,1781253983.6352837,0.16175408413093686
0.06909942626953125,1781253983.6309462,1781253983.6352837,0.16722112616061735
0.07909941673278809,1781253983.6409461,1781253983.6352837,0.18184034982483785
0.08409953117370605,1781253983.6459463,1781253983.6352837,0.18809442062390386
0.09409952163696289,1781253983.6559463,1781253983.6683924,0.17821745764451202
0.09909939765930176,1781253983.6609461,1781253983.6683924,0.18353213198561458
0.11009955406188965,1781253983.6719463,1781253983.6683924,0.19938786964091243
0.11409950256347656,1781253983.6759462,1781253983.6683924,0.2038340797868718
0.12509942054748535,1781253983.6869462,1781253983.701879,0.1893254952380833
0.12909960746765137,1781253983.6909463,1781253983.701879,0.19324850417453415
0.14009952545166016,1781253983.7019463,1781253983.701879,0.20907495248425273
0.14409947395324707,1781253983.7059462,1781253983.701879,0.21351338802539238
0.15509939193725586,1781253983.7169461,1781253983.701879,0.23102218587885795
0.1588289737701416,1781253983.7206757,1781253983.7351205,0.2052485165722869
0.1698288917541504,1781253983.7316756,1781253983.7351205,0.22087788464314567
0.1738288402557373,1781253983.7356756,1781253983.7351205,0.22525849724107747
0.1848289966583252,1781253983.7466757,1781253983.7351205,0.2424888537961019
0.18982887268066406,1781253983.7516756,1781253983.7351205,0.24881487386811815
0.1998288631439209,1781253983.7616756,1781253983.7696855,0.228955565545702
0.20482897758483887,1781253983.7666757,1781253983.7696855,0.2350230268874632
0.2148289680480957,1781253983.7766757,1781253983.7696855,0.25072585342980364
0.21982884407043457,1781253983.7816756,1781253983.7696855,0.2572961411737068
0.2298288345336914,1781253983.7916756,1781253983.8019266,0.2323842951635799
0.23482894897460938,1781253983.7966757,1781253983.8019266,0.23880136254145962
