time_s,bag_time_s,reference_time_s,error_m
0.008714914321899414,1781254173.308048,1781254173.3027916,0.05215211469075502
0.014714956283569336,1781254173.314048,1781254173.3027916,0.0717098282359364
0.025444746017456055,1781254173.3247778,1781254173.3353777,0.020625777858963863
0.02944469451904297,1781254173.3287778,1781254173.3353777,0.023947055924490375
0.04044485092163086,1781254173.339778,1781254173.3353777,0.05560992712095634
0.04444479942321777,1781254173.343778,1781254173.3353777,0.0689048368206608
0.05544471740722656,1781254173.3547778,1781254173.3686724,0.013930643428335632
0.06044483184814453,1781254173.359778,1781254173.3686724,0.0183761594229317
0.07044482231140137,1781254173.369778,1781254173.3686724,0.05012907168178052
0.07544469833374023,1781254173.3747778,1781254173.3686724,0.06717516523573444
0.08544468879699707,1781254173.3847778,1781254173.3686724,0.10212610035349257
0.09044480323791504,1781254173.389778,1781254173.4026299,0.017541339486948065
0.10044479370117188,1781254173.399778,1781254173.4026299,0.03356221876978141
0.10544466972351074,1781254173.4047778,1781254173.4026299,0.04958699182529586
0.11444473266601562,1781254173.4137778,1781254173.4026299,0.05263127151357098
0.12017107009887695,1781254173.4195042,1781254173.4350834,0.04417071314985726
0.13517117500305176,1781254173.4345043,1781254173.4350834,0.01641864523217668
0.14017105102539062,1781254173.4395041,1781254173.4350834,0.03609226499928752
0.15017104148864746,1781254173.4495041,1781254173.4350834,0.07497849867552563
0.15517115592956543,1781254173.4545043,1781254173.4672878,0.043200332220683355
0.16517114639282227,1781254173.4645042,1781254173.4672878,0.008158784168656959
0.17017102241516113,1781254173.469504,1781254173.4672878,0.014819112055377205
0.18017101287841797,1781254173.479504,1781254173.4672878,0.052149597059794245
0.18517112731933594,1781254173.4845042,1781254173.4672878,0.07098064988880194
0.20017099380493164,1781254173.499504,1781254173.5025902,0.018044844577485095
0.20917105674743652,1781254173.5085042,1781254173.5025902,0.04366802692021137
0.21517109870910645,1781254173.5145042,1781254173.5025902,0.04553040148953351
0.22417116165161133,1781254173.5235043,1781254173.535437,0.040947959360098325
0.23290133476257324,1781254173.5322344,1781254173.535437,0.016317317942117365
0.23890137672424316,1781254173.5382345,1781254173.535437,0.02347816394604719
0.24990129470825195,1781254173.5492344,1781254173.535437,0.06194648004175279
0.25390124320983887,1781254173.5532343,1781254173.5669394,0.04104411289268841
0.26290130615234375,1781254173.5622344,1781254173.5669394,0.014434641538494905
0.26890134811401367,1781254173.5682344,1781254173.5669394,0.021288280236697626
0.27790117263793945,1781254173.5772343,1781254173.5669394,0.052436974115425604
0.2839012145996094,1781254173.5832343,1781254173.5669394,0.07458343041888506
0.29290127754211426,1781254173.5922344,1781254173.6025898,0.01959517839731922
0.29990124702453613,1781254173.5992343,1781254173.6025898,0.012542936923516485
0.308901309967041,1781254173.6082344,1781254173.6025898,0.044351888552659945
0.31490135192871094,1781254173.6142344,1781254173.6025898,0.06677214511764466
0.3239011764526367,1781254173.6232343,1781254173.6351814,0.012651721246891066
0.3336315155029297,1781254173.6329646,1781254173.6351814,0.030679659248884484
0.34263134002685547,1781254173.6419644,1781254173.6351814,0.06408677063773854
0.3486313819885254,1781254173.6479645,1781254173.6351814,0.06657568724806134
0.3576314449310303,1781254173.6569645,1781254173.6665459,0.012917188533563245
0.3636314868927002,1781254173.6629646,1781254173.6665459,0.020017090703323644
0.374631404876709,1781254173.6739645,1781254173.6665459,0.06117765861151425
0.37963151931762695,1781254173.6789646,1781254173.6665459,0.08049015946060468
0.38863134384155273,1781254173.6879644,1781254173.7023923,0.028062537614924037
0.39463138580322266,1781254173.6939645,1781254173.7023923,0.02146347028299952
0.4046313762664795,1781254173.7039645,1781254173.7023923,0.04886713152472878
0.40963149070739746,1781254173.7089646,1781254173.7023923,0.06695155587097186
0.4196314811706543,1781254173.7189646,1781254173.7353444,0.02012415843296457
0.4243614673614502,1781254173.7236946,1781254173.7353444,0.017812860259511176
0.43436145782470703,1781254173.7336946,1781254173.7353444,0.024139619178434144
0.4393613338470459,1781254173.7386944,1781254173.7353444,0.04296408171550529
0.4503612518310547,1781254173.7496943,1781254173.7353444,0.08682453756695632
0.4543614387512207,1781254173.7536945,1781254173.7687135,0.01899802179178328
0.4653613567352295,1781254173.7646945,1781254173.7687135,0.02614702467775829
0.4693613052368164,1781254173.7686944,1781254173.7687135,0.028413263024611914
0.4783613681793213,1781254173.7776945,1781254173.7687135,0.06304323395171939
0.48736143112182617,1781254173.7866945,1781254173.802649,0.036846918120766785
0.4933614730834961,1781254173.7926946,1781254173.802649,0.01798707485463724
0.5023612976074219,1781254173.8016944,1781254173.802649,0.029880393939848374
0.5083613395690918,1781254173.8076944,1781254173.802649,0.051762589375854394
0.5173614025115967,1781254173.8166945,1781254173.802649,0.08652476099659064
0.5233614444732666,1781254173.8226945,1781254173.835181,0.02084137701706743
0.5330915451049805,1781254173.8324246,1781254173.835181,0.024645121317193312
0.5390915870666504,1781254173.8384247,1781254173.835181,0.04640848723691678
0.5480916500091553,1781254173.8474247,1781254173.835181,0.0807418319594637
0.5540914535522461,1781254173.8534245,1781254173.8686833,0.04344694235528907
0.563091516494751,1781254173.8624246,1781254173.8686833,0.019133466297609546
0.5730915069580078,1781254173.8724246,1781254173.8686833,0.04048539606209749
0.5820915699005127,1781254173.8814247,1781254173.8686833,0.0771991826486182
0.5880916118621826,1781254173.8874247,1781254173.9026773,0.02936715688200219
0.5970914363861084,1781254173.8964245,1781254173.9026773,0.025473899683936874
0.6040916442871094,1781254173.9034247,1781254173.9026773,0.05231304579914229
0.6140916347503662,1781254173.9134247,1781254173.9026773,0.09578332445004491
0.6190915107727051,1781254173.9184246,1781254173.9026773,0.11757680764422951
0.6288213729858398,1781254173.9281545,1781254173.9351723,0.044019576999832714
0.6338214874267578,1781254173.9331546,1781254173.9351723,0.05987916131985319
0.6438214778900146,1781254173.9431546,1781254173.9351723,0.09813777839573372
0.6488213539123535,1781254173.9481544,1781254173.9351723,0.11807937805324671
0.6588215827941895,1781254173.9581547,1781254173.9685836,0.05463653824016007
0.6638214588165283,1781254173.9631546,1781254173.9685836,0.06780241136348963
0.6738214492797852,1781254173.9731545,1781254173.9685836,0.10167199197198551
0.6788215637207031,1781254173.9781547,1781254173.9685836,0.1057820274759609
0.68882155418396,1781254173.9881546,1781254174.0027728,0.043882600374373915
0.6938214302062988,1781254173.9931545,1781254174.0027728,0.053616661405723104
0.7048213481903076,1781254174.0041544,1781254174.0027728,0.08948915634877516
0.7088215351104736,1781254174.0081546,1781254174.0027728,0.1042047969544947
0.7198214530944824,1781254174.0191545,1781254174.0353606,0.04650395300585982
0.7235517501831055,1781254174.0228848,1781254174.0353606,0.04748633085629933
0.7345516681671143,1781254174.0338848,1781254174.0353606,0.08783084071597538
0.7385516166687012,1781254174.0378847,1781254174.0353606,0.10329858738161672
0.74955153465271,1781254174.0488846,1781254174.0353606,0.1479461398010144
0.753551721572876,1781254174.0528848,1781254174.0685673,0.04926096422692263
0.7645516395568848,1781254174.0638847,1781254174.0685673,0.09249379890487025
0.7695517539978027,1781254174.0688848,1781254174.0685673,0.11246747811673727
0.7825515270233154,1781254174.0818846,1781254174.0685673,0.173098655828691
0.7935516834259033,1781254174.0928848,1781254174.1026518,0.10933220950486751
0.7975516319274902,1781254174.0968847,1781254174.1026518,0.12907670644404445
0.808551549911499,1781254174.1078846,1781254174.1026518,0.18463133976745
0.812551736831665,1781254174.1118848,1781254174.1026518,0.2045489018546801
0.8235516548156738,1781254174.1228848,1781254174.1354887,0.14855783380042908
0.8272814750671387,1781254174.1266146,1781254174.1354887,0.16656610650977524
0.8382816314697266,1781254174.1376147,1781254174.1354887,0.2193846269018774
0.8422815799713135,1781254174.1416147,1781254174.1354887,0.23824372536082367
0.8532814979553223,1781254174.1526146,1781254174.1687737,0.17613859932621512
0.8582816123962402,1781254174.1576147,1781254174.1687737,0.1987903249171653
0.8682816028594971,1781254174.1676147,1781254174.1687737,0.2438055443393932
0.8732814788818359,1781254174.1726146,1781254174.1687737,0.26592729680526156
0.8832814693450928,1781254174.1826146,1781254174.1687737,0.31397186821998657
0.8882815837860107,1781254174.1876147,1781254174.2026446,0.21728268994811556
0.8982815742492676,1781254174.1976147,1781254174.2026446,0.26633408825369265
0.9032814502716064,1781254174.2026145,1781254174.2026446,0.29060316031667766
0.9132816791534424,1781254174.2126148,1781254174.2026446,0.33938429742711484
0.9182815551757812,1781254174.2176147,1781254174.2026446,0.36337354074018113
0.9290118217468262,1781254174.228345,1781254174.2350843,0.3041895007509125
0.9330117702484131,1781254174.2323449,1781254174.2350843,0.32294699194969634
0.9480116367340088,1781254174.2473447,1781254174.2350843,0.3955667789576599
0.9570116996765137,1781254174.2563448,1781254174.268505,0.32070975702695587
0.9630117416381836,1781254174.2623448,1781254174.268505,0.3476403059879094
0.9720118045806885,1781254174.271345,1781254174.268505,0.38603658007888686
0.9780118465423584,1781254174.277345,1781254174.268505,0.4105568874718367
0.9870116710662842,1781254174.2863448,1781254174.3024478,0.3243099448818586
0.9930117130279541,1781254174.2923448,1781254174.3024478,0.34724101221264636
1.002011775970459,1781254174.3013449,1781254174.3024478,0.381273925729573
1.008011817932129,1781254174.307345,1781254174.3024478,0.4036064409005773
1.0180118083953857,1781254174.317345,1781254174.3024478,0.44101497119311367
1.0220117568969727,1781254174.3213449,1781254174.3353596,0.34140472191244253
1.0327420234680176,1781254174.332075,1781254174.3353596,0.3809074470312248
1.0367419719696045,1781254174.336075,1781254174.3353596,0.3954500306869159
1.0457417964935303,1781254174.345075,1781254174.3353596,0.4282368500109019
1.0517418384552002,1781254174.351075,1781254174.3353596,0.4498837979840869
1.062741994857788,1781254174.362075,1781254174.3686578,0.3797844468262637
1.067741870880127,1781254174.367075,1781254174.3686578,0.39746253610223514
1.0777418613433838,1781254174.377075,1781254174.3686578,0.4332574113973085
1.0827419757843018,1781254174.382075,1781254174.3686578,0.45191803276333153
1.0927419662475586,1781254174.392075,1781254174.4025373,0.3804844672267434
1.0977418422698975,1781254174.397075,1781254174.4025373,0.4002317473911376
1.1077418327331543,1781254174.407075,1781254174.4025373,0.44093272337647277
1.1127419471740723,1781254174.412075,1781254174.4025373,0.46111908569351623
1.122741937637329,1781254174.422075,1781254174.4351342,0.41128436467101354
1.127472162246704,1781254174.4268053,1781254174.4351342,0.42912079606258247
1.137472152709961,1781254174.4368052,1781254174.4351342,0.4669002028453374
1.1424720287322998,1781254174.4418051,1781254174.4351342,0.4855889397259256
1.1524720191955566,1781254174.451805,1781254174.4351342,0.522931317580385
1.1574721336364746,1781254174.4568052,1781254174.4686384,0.455816371766145
1.1674721240997314,1781254174.4668052,1781254174.4686384,0.4897544199912563
1.1724720001220703,1781254174.471805,1781254174.4686384,0.506663450497486
1.1874721050262451,1781254174.4868052,1781254174.5026383,0.46129264198589603
1.19647216796875,1781254174.4958053,1781254174.5026383,0.4797753436737792
1.2024719715118408,1781254174.501805,1781254174.5026383,0.4914725349580535
1.2134721279144287,1781254174.5128052,1781254174.5026383,0.5116672618901892
1.2174720764160156,1781254174.5168052,1781254174.5026383,0.5190267915333734
1.2322018146514893,1781254174.531535,1781254174.5353262,0.47500489962018994
1.241201639175415,1781254174.5405347,1781254174.5353262,0.4888872797768902
1.248201847076416,1781254174.547535,1781254174.5353262,0.5000409556719286
1.2562017440795898,1781254174.5555348,1781254174.5686882,0.45126602697281776
1.2632017135620117,1781254174.5625348,1781254174.5686882,0.45984087534220663
1.2732017040252686,1781254174.5725348,1781254174.5686882,0.47335806086541043
1.2782018184661865,1781254174.577535,1781254174.5686882,0.48050814749447696
1.2872016429901123,1781254174.5865347,1781254174.6026955,0.43429115449766703
1.2942018508911133,1781254174.593535,1781254174.6026955,0.4416127661048253
1.302201747894287,1781254174.6015348,1781254174.6026955,0.4509252517141534
1.306201696395874,1781254174.6055348,1781254174.6026955,0.45589048859475934
1.317201852798462,1781254174.616535,1781254174.6026955,0.4711749085793144
1.3209319114685059,1781254174.620265,1781254174.6350722,0.4394553242754502
1.3319318294525146,1781254174.631265,1781254174.6350722,0.4511126382881872
1.3369319438934326,1781254174.636265,1781254174.6350722,0.45698878208746624
1.3469319343566895,1781254174.646265,1781254174.6350722,0.4700193646809992
1.3519318103790283,1781254174.651265,1781254174.6350722,0.4769898047780728
1.3619320392608643,1781254174.6612651,1781254174.6687412,0.4340930978428991
1.3669319152832031,1781254174.666265,1781254174.6687412,0.43935513321845393
1.37693190574646,1781254174.676265,1781254174.6687412,0.45127833364407693
1.381932020187378,1781254174.681265,1781254174.6687412,0.45775613420693223
1.3919320106506348,1781254174.691265,1781254174.702608,0.4037017077152651
1.3969318866729736,1781254174.696265,1781254174.702608,0.40482176337488973
1.4079320430755615,1781254174.7072651,1781254174.702608,0.40687117890977953
1.4119319915771484,1781254174.711265,1781254174.702608,0.4081324283972401
1.4226617813110352,1781254174.7219949,1781254174.7351844,0.3597799804366002
1.426661729812622,1781254174.7259948,1781254174.7351844,0.359194640873071
1.43766188621521,1781254174.736995,1781254174.7351844,0.3597948963991285
1.4416618347167969,1781254174.740995,1781254174.7351844,0.36080922851047115
1.4526617527008057,1781254174.7519948,1781254174.7351844,0.3661263139513486
1.4566619396209717,1781254174.755995,1781254174.7688904,0.3195416867812416
1.4676618576049805,1781254174.766995,1781254174.7688904,0.319291775000748
1.4806618690490723,1781254174.779995,1781254174.7688904,0.32444786834946465
1.4876618385314941,1781254174.786995,1781254174.802646,0.2613144590758244
1.497661828994751,1781254174.796995,1781254174.802646,0.2614612180963738
1.502661943435669,1781254174.801995,1781254174.802646,0.2629497788406246
1.5116617679595947,1781254174.8109949,1781254174.802646,0.2680181371896931
1.5156619548797607,1781254174.814995,1781254174.802646,0.27113885409683247
1.5263912677764893,1781254174.8257244,1781254174.8351135,0.24088788541717884
1.5303912162780762,1781254174.8297243,1781254174.8351135,0.2414474051318544
1.541391372680664,1781254174.8407245,1781254174.8351135,0.2464960357461031
1.545391321182251,1781254174.8447244,1781254174.8351135,0.24946559724383513
1.5603911876678467,1781254174.8597243,1781254174.8687646,0.22646076209098268
1.5693912506103516,1781254174.8687243,1781254174.8687646,0.2291950848233189
1.5763912200927734,1781254174.8757243,1781254174.8687646,0.23368168041661486
1.5863912105560303,1781254174.8857243,1781254174.9025989,0.21904265523912514
1.5913913249969482,1781254174.8907244,1781254174.9025989,0.21911915929227835
1.601391315460205,1781254174.9007244,1781254174.9025989,0.22516727688705515
1.606391191482544,1781254174.9057243,1781254174.9025989,0.2307445418886081
1.6163911819458008,1781254174.9157243,1781254174.9025989,0.24743811862109652
1.6211185455322266,1781254174.9204516,1781254174.935169,0.2313488969812743
