time_s,bag_time_s,reference_time_s,error_m
0.00891733169555664,1781254188.311553,1781254188.3017535,0.03871554812324361
0.012917518615722656,1781254188.3155532,1781254188.3017535,0.0532573003748994
0.023647546768188477,1781254188.3262832,1781254188.3351128,0.03326340098157141
0.02764749526977539,1781254188.3302832,1781254188.3351128,0.01962272161987897
0.03864765167236328,1781254188.3412833,1781254188.3351128,0.02577063883410948
0.042647600173950195,1781254188.3452833,1781254188.3351128,0.03982639226578166
0.053647518157958984,1781254188.3562832,1781254188.3687124,0.056912500663274565
0.057647705078125,1781254188.3602834,1781254188.3687124,0.04297296093482539
0.06864762306213379,1781254188.3712833,1781254188.3687124,0.016512960202778496
0.0726475715637207,1781254188.3752832,1781254188.3687124,0.02290220144428579
0.08164763450622559,1781254188.3842833,1781254188.3687124,0.04915706516719445
0.08864760398864746,1781254188.3912833,1781254188.4025555,0.04518269544150677
0.09764766693115234,1781254188.4002833,1781254188.4025555,0.016897421660643005
0.10164761543273926,1781254188.4042833,1781254188.4025555,0.015010560083945895
0.11664748191833496,1781254188.4192832,1781254188.4354506,0.06168033718310295
0.12537717819213867,1781254188.4280128,1781254188.4354506,0.030396743404648912
0.1313772201538086,1781254188.434013,1781254188.4354506,0.012747541379489732
0.14037728309631348,1781254188.443013,1781254188.4354506,0.029539835155488022
0.1463773250579834,1781254188.449013,1781254188.4354506,0.05074578035268224
0.15537714958190918,1781254188.4580128,1781254188.468826,0.0327652945123366
0.16237735748291016,1781254188.465013,1781254188.468826,0.015041288892400492
0.17037725448608398,1781254188.473013,1781254188.468826,0.02973304574843899
0.17737722396850586,1781254188.480013,1781254188.468826,0.05365708487361379
0.18637728691101074,1781254188.489013,1781254188.5018313,0.032952566634668334
0.19237732887268066,1781254188.495013,1781254188.5018313,0.011805544008978267
0.20137715339660645,1781254188.5040128,1781254188.5018313,0.022888374716332205
0.20737719535827637,1781254188.5100129,1781254188.5018313,0.04445080550035434
0.2173771858215332,1781254188.5200129,1781254188.5353012,0.044754640921971595
0.22211027145385742,1781254188.524746,1781254188.5353012,0.02814384988924952
0.23211026191711426,1781254188.534746,1781254188.5353012,0.012941992398519868
0.23711013793945312,1781254188.5397458,1781254188.5353012,0.02883738282996474
0.246110200881958,1781254188.5487459,1781254188.5353012,0.06042090004493319
0.25211024284362793,1781254188.554746,1781254188.5686982,0.05970838804850259
0.2571103572845459,1781254188.559746,1781254188.5686982,0.04223318261738522
0.26711034774780273,1781254188.569746,1781254188.5686982,0.011800180246451533
