time_s,bag_time_s,reference_time_s,error_m
0.004370212554931641,1781253983.566217,1781253983.5685072,0.1656330752864585
0.014370203018188477,1781253983.576217,1781253983.5685072,0.1770499600754872
0.019370079040527344,1781253983.5812168,1781253983.5685072,0.18311369226230118
0.030369997024536133,1781253983.5922167,1781253983.6017923,0.17245540637665085
0.03437018394470215,1781253983.596217,1781253983.6017923,0.17707430061266058
0.04937005043029785,1781253983.6112168,1781253983.6017923,0.19740613300978124
0.05437016487121582,1781253983.616217,1781253983.6017923,0.20451425510297178
0.06409955024719238,1781253983.6259463,1781253983.6352837,0.19171729204582097
0.06909942626953125,1781253983.6309462,1781253983.6352837,0.1980183384323238
0.07909941673278809,1781253983.6409461,1781253983.6352837,0.21151515714018657
0.08409953117370605,1781253983.6459463,1781253983.6352837,0.218505885369698
0.09409952163696289,1781253983.6559463,1781253983.6683924,0.2035617080096927
0.09909939765930176,1781253983.6609461,1781253983.6683924,0.20979189021274344
0.11009955406188965,1781253983.6719463,1781253983.6683924,0.22469600269288081
0.11409950256347656,1781253983.6759462,1781253983.6683924,0.23030262209140018
0.12509942054748535,1781253983.6869462,1781253983.701879,0.19506490739636004
0.12909960746765137,1781253983.6909463,1781253983.701879,0.20033132684025146
0.14009952545166016,1781253983.7019463,1781253983.701879,0.21650767694823048
0.14409947395324707,1781253983.7059462,1781253983.701879,0.2206973749751017
0.15509939193725586,1781253983.7169461,1781253983.701879,0.23801927616939875
0.1588289737701416,1781253983.7206757,1781253983.7351205,0.21338307819735458
0.1698288917541504,1781253983.7316756,1781253983.7351205,0.22933537334400675
0.1738288402557373,1781253983.7356756,1781253983.7351205,0.23256825350069488
0.1848289966583252,1781253983.7466757,1781253983.7351205,0.24958407680760267
0.18982887268066406,1781253983.7516756,1781253983.7351205,0.2575901219950424
0.1998288631439209,1781253983.7616756,1781253983.7696855,0.23777132205696663
0.20482897758483887,1781253983.7666757,1781253983.7696855,0.24538828274650884
0.2148289680480957,1781253983.7766757,1781253983.7696855,0.261402830470168
0.21982884407043457,1781253983.7816756,1781253983.7696855,0.26500228304468676
0.2298288345336914,1781253983.7916756,1781253983.8019266,0.23984313244190053
0.23482894897460938,1781253983.7966757,1781253983.8019266,0.247663047129387
0.2448289394378662,1781253983.8066757,1781253983.8019266,0.2642029780211616
0.24982881546020508,1781253983.8116755,1781253983.8019266,0.2726431651443479
0.25882887840270996,1781253983.8206756,1781253983.8354335,0.21555168969122387
0.2665584087371826,1781253983.8284051,1781253983.8354335,0.22876412902433624
0.27855825424194336,1781253983.840405,1781253983.8354335,0.2503181041976163
0.28755831718444824,1781253983.849405,1781253983.8354335,0.26675575020583353
0.29355835914611816,1781253983.855405,1781253983.8693502,0.20388424646803135
0.303558349609375,1781253983.865405,1781253983.8693502,0.22153360102519187
0.30855822563171387,1781253983.870405,1781253983.8693502,0.23053701249797504
0.3185582160949707,1781253983.880405,1781253983.8693502,0.24930801062744942
0.32355833053588867,1781253983.885405,1781253983.8693502,0.25866970936599476
0.3335583209991455,1781253983.895405,1781253983.9017453,0.2025188739347327
0.3385584354400635,1781253983.9004052,1781253983.9017453,0.21158690775621408
0.34755825996398926,1781253983.909405,1781253983.9017453,0.22814536476137437
0.3535583019256592,1781253983.915405,1781253983.9017453,0.23921966956701488
0.36255836486816406,1781253983.924405,1781253983.934975,0.1793194538024846
0.3682875633239746,1781253983.9301343,1781253983.934975,0.18965679626878243
0.3792874813079834,1781253983.9411342,1781253983.934975,0.21026964175377474
0.3832874298095703,1781253983.9451342,1781253983.934975,0.21777922800383426
0.3922874927520752,1781253983.9541342,1781253983.969388,0.16556951745696274
0.3982875347137451,1781253983.9601343,1781253983.969388,0.17613671789029722
0.4072873592376709,1781253983.969134,1781253983.969388,0.18019065659392264
0.4132874011993408,1781253983.9751341,1781253983.969388,0.19095560506776682
0.4242875576019287,1781253983.9861343,1781253984.0020537,0.14671356170426525
0.4292874336242676,1781253983.9911342,1781253984.0020537,0.1558026676756425
0.4392874240875244,1781253984.0011342,1781253984.0020537,0.17478615494744948
0.4442875385284424,1781253984.0061343,1781253984.0020537,0.18441761010559662
0.4542875289916992,1781253984.0161343,1781253984.0020537,0.20410881898911656
0.4592874050140381,1781253984.0211341,1781253984.035332,0.14138261443995592
0.46901679039001465,1781253984.0308635,1781253984.035332,0.15836338842469205
0.4740169048309326,1781253984.0358636,1781253984.035332,0.16739373232616014
0.4890167713165283,1781253984.0508635,1781253984.035332,0.19709067008896847
0.4980168342590332,1781253984.0598636,1781253984.0693998,0.15431729245094938
0.5020167827606201,1781253984.0638635,1781253984.0693998,0.15509761764077817
0.513016939163208,1781253984.0748637,1781253984.0693998,0.174192947629691
0.5180168151855469,1781253984.0798635,1781253984.0693998,0.18314766576998517
0.5280168056488037,1781253984.0898635,1781253984.1018069,0.14460698138555678
0.5330169200897217,1781253984.0948637,1781253984.1018069,0.15278061862042897
0.5430169105529785,1781253984.1048636,1781253984.1018069,0.16958587438598974
0.5480167865753174,1781253984.1098635,1781253984.1018069,0.1780600557686354
0.5580167770385742,1781253984.1198635,1781253984.1354651,0.14531310145548465
0.562746524810791,1781253984.1245933,1781253984.1354651,0.15211167457829303
0.5777466297149658,1781253984.1395934,1781253984.1354651,0.17530938481840783
0.5887465476989746,1781253984.1505933,1781253984.1354651,0.19283543726016386
0.5927464962005615,1781253984.1545932,1781253984.1684494,0.1657504692133912
0.6037466526031494,1781253984.1655934,1781253984.1684494,0.18000976562169002
0.6077466011047363,1781253984.1695933,1781253984.1684494,0.18537496572536744
0.6187465190887451,1781253984.1805933,1781253984.1684494,0.2005481886857873
0.62774658203125,1781253984.1895933,1781253984.2017868,0.18413315193119317
0.6367466449737549,1781253984.1985934,1781253984.2017868,0.19381703183655463
0.6427464485168457,1781253984.2045932,1781253984.2017868,0.20041420164836385
0.6527464389801025,1781253984.2145932,1781253984.2017868,0.21169388828664612
0.6577465534210205,1781253984.2195933,1781253984.235359,0.22027314547963012
0.6684765815734863,1781253984.2303233,1781253984.235359,0.2299132334623374
0.6724765300750732,1781253984.2343233,1781253984.235359,0.23365323336501134
0.683476448059082,1781253984.2453232,1781253984.235359,0.24455338289813772
0.687476396560669,1781253984.2493231,1781253984.235359,0.24865356019478582
0.6984765529632568,1781253984.2603233,1781253984.269441,0.26809518322463294
0.7024765014648438,1781253984.2643232,1781253984.269441,0.27160073823158287
0.7134764194488525,1781253984.2753232,1781253984.269441,0.28195618483588925
0.7174763679504395,1781253984.279323,1781253984.269441,0.28588038322344683
0.7284765243530273,1781253984.2903233,1781253984.3018835,0.3082077177119092
0.7324764728546143,1781253984.2943232,1781253984.3018835,0.31160216278592523
0.748476505279541,1781253984.3103232,1781253984.3018835,0.32723302114633973
