time_s,bag_time_s,reference_time_s,error_m
0.004370212554931641,1781253983.566217,1781253983.5685072,0.1766957693928373
0.014370203018188477,1781253983.576217,1781253983.5685072,0.18909251404168598
0.019370079040527344,1781253983.5812168,1781253983.5685072,0.1955775879784316
0.030369997024536133,1781253983.5922167,1781253983.6017923,0.18587964326037654
0.03437018394470215,1781253983.596217,1781253983.6017923,0.190758275046344
0.04937005043029785,1781253983.6112168,1781253983.6017923,0.21142661123518044
0.05437016487121582,1781253983.616217,1781253983.6017923,0.21864715492426362
0.06409955024719238,1781253983.6259463,1781253983.6352837,0.20670198964683478
0.06909942626953125,1781253983.6309462,1781253983.6352837,0.21316787111586957
0.07909941673278809,1781253983.6409461,1781253983.6352837,0.22690398664564987
0.08409953117370605,1781253983.6459463,1781253983.6352837,0.23401535572697466
0.09409952163696289,1781253983.6559463,1781253983.6683924,0.21957376168082982
0.09909939765930176,1781253983.6609461,1781253983.6683924,0.22595931885773027
0.11009955406188965,1781253983.6719463,1781253983.6683924,0.2410706650403991
0.11409950256347656,1781253983.6759462,1781253983.6683924,0.24675567380290278
0.12509942054748535,1781253983.6869462,1781253983.701879,0.22863804246619454
0.12909960746765137,1781253983.6909463,1781253983.701879,0.23399592197072203
0.14009952545166016,1781253983.7019463,1781253983.701879,0.24963127215776967
0.14409947395324707,1781253983.7059462,1781253983.701879,0.2554799046969637
0.15509939193725586,1781253983.7169461,1781253983.701879,0.27231319533239623
0.1588289737701416,1781253983.7206757,1781253983.7351205,0.2444708189945879
0.1698288917541504,1781253983.7316756,1781253983.7351205,0.2601081462822648
0.1738288402557373,1781253983.7356756,1781253983.7351205,0.2659515934515725
0.1848289966583252,1781253983.7466757,1781253983.7351205,0.28275486788304466
0.18982887268066406,1781253983.7516756,1781253983.7351205,0.2905391332588484
0.1998288631439209,1781253983.7616756,1781253983.7696855,0.2681358224069145
0.20482897758483887,1781253983.7666757,1781253983.7696855,0.2755690776855856
0.2148289680480957,1781253983.7766757,1781253983.7696855,0.29101830055350353
0.21982884407043457,1781253983.7816756,1781253983.7696855,0.2988761942313865
0.2298288345336914,1781253983.7916756,1781253983.8019266,0.27211210668178276
0.23482894897460938,1781253983.7966757,1781253983.8019266,0.27988382763696645
0.2448289394378662,1781253983.8066757,1781253983.8019266,0.295963036381481
0.24982881546020508,1781253983.8116755,1781253983.8019266,0.30410969651571546
0.25882887840270996,1781253983.8206756,1781253983.8354335,0.24587683795863532
0.2665584087371826,1781253983.8284051,1781253983.8354335,0.2586668798169853
0.27855825424194336,1781253983.840405,1781253983.8354335,0.2793741554818684
0.28755831718444824,1781253983.849405,1781253983.8354335,0.2951811290240867
0.29355835914611816,1781253983.855405,1781253983.8693502,0.23970248401118366
0.303558349609375,1781253983.865405,1781253983.8693502,0.2572365492732287
0.30855822563171387,1781253983.870405,1781253983.8693502,0.2660585723842532
0.3185582160949707,1781253983.880405,1781253983.8693502,0.28407224446356727
0.32355833053588867,1781253983.885405,1781253983.8693502,0.29302834915232656
0.3335583209991455,1781253983.895405,1781253983.9017453,0.23549237751000296
0.3385584354400635,1781253983.9004052,1781253983.9017453,0.24420568806526252
0.34755825996398926,1781253983.909405,1781253983.9017453,0.2600906613822986
0.3535583019256592,1781253983.915405,1781253983.9017453,0.2707349718155883
0.36255836486816406,1781253983.924405,1781253983.934975,0.20964362859904856
0.3682875633239746,1781253983.9301343,1781253983.934975,0.21971233829913955
0.3792874813079834,1781253983.9411342,1781253983.934975,0.23974683924982504
0.3832874298095703,1781253983.9451342,1781253983.934975,0.24706493910778737
0.3922874927520752,1781253983.9541342,1781253983.969388,0.193292748391804
0.3982875347137451,1781253983.9601343,1781253983.969388,0.20385056353332504
0.4072873592376709,1781253983.969134,1781253983.969388,0.22008989966292358
0.4132874011993408,1781253983.9751341,1781253983.969388,0.2310390887829132
0.4242875576019287,1781253983.9861343,1781253984.0020537,0.18451888521703064
0.4292874336242676,1781253983.9911342,1781253984.0020537,0.19362426263864785
0.4392874240875244,1781253984.0011342,1781253984.0020537,0.21223485236540438
0.4442875385284424,1781253984.0061343,1781253984.0020537,0.22159108588263518
0.4542875289916992,1781253984.0161343,1781253984.0020537,0.24059531736489412
0.4592874050140381,1781253984.0211341,1781253984.035332,0.18106389110761423
0.46901679039001465,1781253984.0308635,1781253984.035332,0.19869253307033732
0.4740169048309326,1781253984.0358636,1781253984.035332,0.20783047392010925
0.4890167713165283,1781253984.0508635,1781253984.035332,0.23652382132090152
0.4980168342590332,1781253984.0598636,1781253984.0693998,0.1906286517815955
0.5020167827606201,1781253984.0638635,1781253984.0693998,0.19770666453502198
0.513016939163208,1781253984.0748637,1781253984.0693998,0.21747291609095035
0.5180168151855469,1781253984.0798635,1781253984.0693998,0.22650948732060905
0.5280168056488037,1781253984.0898635,1781253984.1018069,0.18493967088532992
0.5330169200897217,1781253984.0948637,1781253984.1018069,0.1932086563225164
0.5430169105529785,1781253984.1048636,1781253984.1018069,0.20980800560422277
0.5480167865753174,1781253984.1098635,1781253984.1018069,0.218113436074246
0.5580167770385742,1781253984.1198635,1781253984.1354651,0.18003094640860537
0.562746524810791,1781253984.1245933,1781253984.1354651,0.18708399285529625
0.5777466297149658,1781253984.1395934,1781253984.1354651,0.2106010648093821
0.5887465476989746,1781253984.1505933,1781253984.1354651,0.22820983367348943
0.5927464962005615,1781253984.1545932,1781253984.1684494,0.19523251711521547
0.6037466526031494,1781253984.1655934,1781253984.1684494,0.21063957515913265
0.6077466011047363,1781253984.1695933,1781253984.1684494,0.21635384526546414
0.6187465190887451,1781253984.1805933,1781253984.1684494,0.23240683217162011
0.62774658203125,1781253984.1895933,1781253984.2017868,0.2102056108735831
0.6367466449737549,1781253984.1985934,1781253984.2017868,0.22090443582417124
0.6427464485168457,1781253984.2045932,1781253984.2017868,0.22810580196617794
